gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude,decimalLatitude,xtr
2629113230,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:14231:e6b3573d15cd1cedcb3e52f01a292282,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"Loma Larga, Acatlán",Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1979-06-03T00:00:00Z,3,6,1979,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,14231,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),R. Valladares B.,,"",2023-01-25T06:52:12.215Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-98.437775,20.143889,753
2629099054,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:17911:d9da063dec4e7d17b54cac1923177313,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"8 km N, 5 km W Huizticola",Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,514,514,0,0,1983-03-21T00:00:00Z,21,3,1983,6164344,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,17911,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),F. García,,"",2023-01-25T06:52:11.126Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-98.910835,20.617777,497
2629093731,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:17631:b5b15819b7b092b46e3bd1718ad8b8c6,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"12 Km N, 5 Km W Zimapán",Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,565,565,0,0,1982-09-25T00:00:00Z,25,9,1982,6164344,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,17631,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),R. Muñiz M.,,"",2023-01-25T06:52:10.765Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-99.431664,20.856667,347
1895603001,7fa49f72-f762-11e1-a439-00145eb45e9a,urn:catalog:TCWC-TAMU:TCWC:36581:a14313b91a1a6f72d50e9161571a1367,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus subsp. orinomus,"Goldman, 1938",MX,"Santa Inés, 1 mi W",Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1979-05-06T00:00:00Z,6,5,1979,6164344,2434566,PRESERVED_SPECIMEN,TCWC-TAMU,TCWC,36581,"",LEON PANIAGUA L.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"SCHMIDLY, D. J.",,"",2023-01-25T06:50:30.565Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-99.151944,21.19,474
2630397156,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:089dd78db671693185c0d6f606b0a07e,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,Mérida,Yucatan,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,,15,15,0,0,1981-01-01T00:00:00Z,1,1,1981,6164342,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:38.743Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-89.624722,20.964444,15614
2630355055,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:bacf0c28c26460c305626c3f43a5c6cd,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,San Anselmo,Yucatan,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,10,,0,0,0,0,1981-01-01T00:00:00Z,1,1,1981,6164342,2434566,OCCURRENCE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:52:40.928Z,"",COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-88.620817,21.269576,142
2630376508,805bbcde-f762-11e1-a439-00145eb45e9a,urn:catalog:CERN:CERN:133:23f7ba383f5cf8b1d1da293a71c87541,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,"El Edén, 25 Km al NNE de Leona Vicario",Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,,5,5,0,0,1991-09-10T00:00:00Z,10,9,1991,6164342,2434566,PRESERVED_SPECIMEN,CERN,CERN,133,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"March, M. I.",,"",2023-01-25T06:52:36.983Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-87.183333,21.216667,34
2629107173,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:34375:9882ddf579eb46b5d368c1644a815bc0,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,"3 Km S, 0.5 Km W El Cuyo",Yucatan,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,,0,0,0,0,1989-07-28T00:00:00Z,28,7,1989,6164342,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,34375,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),M. Aguilar C.,,"",2023-01-25T06:52:11.719Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-87.684166,21.4825,213
1898052267,cb1a521c-29f7-4751-8661-898d16d0caa6,urn:catalog:ECOSUR:ECO-SC-M:5660:eef36a0e9f58ad858634bc239f79846b,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,27 km. Chumpón-La Glorieta,Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1995-11-17T00:00:00Z,17,11,1995,6164342,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,5660,"",J. E. E. C.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. E. E. C.,,"",2023-01-25T08:59:03.139Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-87.783333,19.616667,0
1898052229,cb1a521c-29f7-4751-8661-898d16d0caa6,urn:catalog:ECOSUR:ECO-SC-M:5549:b23ef17317b69a87083847da75c7692d,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,fraterculus,SUBSPECIES,"Urocyon cinereoargenteus fraterculus Elliot, 1896",Urocyon cinereoargenteus subsp. fraterculus,"Elliot, 1896",MX,km 52.7 Felipe Carrillo Puerto-Vigía Chico por la estación Santa Teresa,Quintana roo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,0,0,0,0,1995-01-22T00:00:00Z,22,1,1995,6164342,2434566,PRESERVED_SPECIMEN,ECOSUR,ECO-SC-M,5549,"",J. E. E. C.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. T. N.,,"",2023-01-25T08:59:03.079Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-87.621389,19.786111,223
1211828799,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:96035,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"",MX,33 km Ne of Felipe Carrillo Puerto,Quintana Roo,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,12.93,,,,,,1989-02-02T00:00:00Z,2,2,1989,2434566,2434566,PRESERVED_SPECIMEN,ROM,Mammals,96035,FN29826,"",,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Engstrom, MD; Et Al",,"",2023-01-25T08:50:15.743Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,-87.8831688,19.8172963,197
2629081799,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:38559:18ae0d2837176af66c9ca3dccf924427,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"Chamela; 3.1 km S, 2.8 km E",Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,100,100,0,0,1994-11-22T00:00:00Z,22,11,1994,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,38559,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Hernández G.,,"",2023-01-25T06:52:09.853Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-105.043611,19.494722,391
2629110098,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:35696:5f3739475a25e38c28340596e8f105b5,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Petacalco; 1 km NE,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,2.5,2.5,0,0,1991-03-04T00:00:00Z,4,3,1991,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,35696,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Acevedo C.,,"",2023-01-25T06:52:11.937Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-102.100833,17.983333,950
2629081952,804a818f-c1e8-4347-a2f2-02a5f22e1a82,urn:catalog:ENCB-IPN:ENCB:40397:711031cf096f073cf6c885671e2e693d,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"2.5 N, 17.5 km W Uruapan",Michoacan de ocampo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1998-07-12T00:00:00Z,12,7,1998,6164348,2434566,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,40397,"",J. C. López V.; C. Elizalde A.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),C. Elizalde A.,,"",2023-01-25T06:52:09.881Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,-102.220001,19.448999,232
1418245002,5381c29f-b090-488a-8693-0038708c904f,urn:catalog:FC-UNAM:MZFC:9503:00d018ee22cef68b5b611c60f6283eae,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Nuevo Urecho,Michoacan de ocampo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,385,385,0,0,1997-02-19T00:00:00Z,19,2,1997,2434566,2434566,PRESERVED_SPECIMEN,FC-UNAM,MZFC,9503,"",L. S. L. P.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. C. R. E.; J. C. J. L.; J. M. G. C.,,"",2023-01-24T17:07:03.370Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-101.87,19.163889,278
1894889809,7fdb69da-f762-11e1-a439-00145eb45e9a,urn:catalog:NO APLICA:NO APLICA:9999:4b8b901c4c108d299bb2e901f489fe34,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,La Comalera,Distrito federal,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1995-06-21T00:00:00Z,21,6,1995,6164348,2434566,OCCURRENCE,NO APLICA,NO APLICA,9999,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T06:51:02.835Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID,-99.116667,19.104167,158
1418247561,5381c29f-b090-488a-8693-0038708c904f,urn:catalog:FC-UNAM:MZFC:4434:aa4929dc5e63d934235920b043e0e148,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Ixcateopan,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,900,900,0,0,1986-12-10T00:00:00Z,10,12,1986,6164348,2434566,PRESERVED_SPECIMEN,FC-UNAM,MZFC,4434,"",J. J. G.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. J. G.,,"",2023-01-24T17:07:03.505Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-99.795556,18.506389,751
1417814242,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:16529:39bad59515796e9de83c97fc2bf7821a,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,"1.5 km S Puente Ingeniero Cervantes, km 34 Carretera Iguala-Chilpancingo",Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1978-05-01T00:00:00Z,1,5,1978,6164348,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,16529,"",Vargas C. J.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),López-Forment C. W.,,"",2023-01-25T07:19:13.950Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-99.557222,18.108333,243
1417799539,87213c27-8362-48ee-af75-d636d44eb2f3,urn:catalog:IBUNAM:CNMA:26510:52b9a1dd495bdbd57c0769bb3ecf963f,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,nigrirostris,SUBSPECIES,"Urocyon cinereoargenteus nigrirostris (Lichtenstein, 1850)",Urocyon cinereoargenteus subsp. nigrirostris,"(Lichtenstein, 1830)",MX,Palo Grande,Morelos,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1985-06-07T00:00:00Z,7,6,1985,6164348,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,26510,"",Hortelano M. Y.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),López-Forment C. W.,,"",2023-01-25T07:19:11.879Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-99.403055,18.832778,610
911641244,854f70cc-55e3-4af2-9417-0f47d6c7902d,urn:catalog:TTU:Mammals:10007,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,orinomus,SUBSPECIES,"Urocyon cinereoargenteus orinomus Goldman, 1938",Urocyon cinereoargenteus orinomus,"",MX,OJO DE AQUA DEL RIO ATOYAC,Veracruz,PRESENT,,acac73b0-055d-11d8-b84f-b8a03c50a862,1292,,,,,,1970-03-30T00:00:00Z,30,3,1970,6164344,2434566,PRESERVED_SPECIMEN,TTU,Mammals,10007,237,"",,CC_BY_4_0,"","REICHMAN, O J",,Native,2023-01-25T07:11:56Z,"",COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,-96.806663,18.713055,931
1894905285,d0d7ddf4-c5c9-4049-b6a5-9130eadc014a,urn:catalog:IBUNAM:CNMA:36729:e19a6c16061b7903ecba26f588d144b2,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Estación Ferrocarril 'El Venado',Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1994-01-24T00:00:00Z,24,1,1994,2434566,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,36729,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Sánchez-Cordero, D. V.",,"",2023-01-25T09:13:43.205Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-96.976667,17.763889,1022
1894905277,d0d7ddf4-c5c9-4049-b6a5-9130eadc014a,urn:catalog:IBUNAM:CNMA:36728:657b6337c7016b71a525e9dce02c7924,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,"La Soledad, San Bartolomé Ayautla, Teotitlán",Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1990-05-15T00:00:00Z,15,5,1990,2434566,2434566,PRESERVED_SPECIMEN,IBUNAM,CNMA,36728,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Sánchez-Cordero, D. V.",,"",2023-01-25T09:13:43.554Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-96.708333,18.041667,292
1894829057,bbee2ef2-1389-43e6-bde8-ac8e38c6cc6e,urn:catalog:TTU:TTU:10007:36f83e15fcfe47de018912b5f475bc1d,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon cinereoargenteus,"",SPECIES,"Urocyon cinereoargenteus (Schreber, 1775)",Urocyon cinereoargenteus,"(Schreber, 1775)",MX,Ojo de Agua,Veracruz de ignacio de la llave,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,90,,0,0,0,0,1970-03-30T00:00:00Z,30,3,1970,2434566,2434566,PRESERVED_SPECIMEN,TTU,TTU,10007,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2023-01-25T08:34:55.307Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;DIFFERENT_OWNER_INSTITUTION,-96.491667,18.441667,316
