gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3113541757	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809150	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.965227	-98.177735	30527.0						2014-08-23T13:48:00	23	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809150		Eric Centenero Alcalá	2021-05-07T21:51:31	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:14:47.709Z		COORDINATE_ROUNDED
3113537772	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809154	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.870055	-98.137534	30527.0						2014-08-24T16:56:00	24	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809154		Eric Centenero Alcalá	2021-05-07T21:51:32	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:55:49.231Z		COORDINATE_ROUNDED
3113530789	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809156	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.896683	-98.070422	30527.0						2014-08-26T10:59:00	26	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809156		Eric Centenero Alcalá	2021-05-07T21:51:33	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:55:19.049Z		COORDINATE_ROUNDED
3113518790	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809152	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.868607	-98.130025	30527.0						2014-08-23T15:40:00	23	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809152		Eric Centenero Alcalá	2021-05-07T21:51:31	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:55:23.537Z		COORDINATE_ROUNDED
3113507802	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809151	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.844499	-98.148939	30527.0						2014-08-23T15:50:00	23	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809151		Eric Centenero Alcalá	2021-05-07T21:51:31	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:10:51.116Z		COORDINATE_ROUNDED
3113461794	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809140	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.868783	-98.159088	30527.0						2014-08-24T12:07:00	24	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809140		Eric Centenero Alcalá	2021-05-07T21:51:29	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:15:29.490Z		COORDINATE_ROUNDED
3113456813	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809138	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.853752	-98.044624	30527.0						2014-08-25T14:11:00	25	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809138		Eric Centenero Alcalá	2021-05-07T21:51:28	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:10:46.500Z		COORDINATE_ROUNDED
3113450805	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809141	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.875031	-98.084537	30527.0						2014-08-24T13:15:00	24	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809141		Eric Centenero Alcalá	2021-05-07T21:51:29	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:11:06.844Z		COORDINATE_ROUNDED
3113444820	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809148	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.807467	-98.103586	30527.0						2014-08-24T09:30:00	24	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809148		Eric Centenero Alcalá	2021-05-07T21:51:30	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:15:15.255Z		COORDINATE_ROUNDED
3113432770	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77809142	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.83385	-98.092444	30527.0						2014-08-24T16:39:00	24	8	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	77809142		Eric Centenero Alcalá	2021-05-07T21:51:29	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:55:18.995Z		COORDINATE_ROUNDED
3112715705	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/75948605	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.800586	-97.996392	30527.0						2021-03-28T14:57:00	28	3	2021	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	75948605		Miguel A. Chavez Caballero	2021-05-27T20:42:27	CC_BY_NC_4_0	Ricardo González	Ricardo González			2022-11-25T05:56:24.374Z	StillImage	COORDINATE_ROUNDED
3068079437	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71603052	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.802385	-97.72508	30527.0						2020-11-28T15:08:31	28	11	2020	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	71603052		manuel_luna	2021-03-20T07:19:29	CC_BY_NC_4_0	manuel_luna	manuel_luna			2022-11-25T05:09:05.681Z	StillImage	COORDINATE_ROUNDED
3067856143	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71732875	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.934142	-97.477743	30527.0						2021-03-14T10:03:00	14	3	2021	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	71732875		DJC	2021-03-21T21:33:55	CC_BY_NC_4_0	blancaguadalupe	blancaguadalupe			2022-11-25T05:54:33.917Z	StillImage	COORDINATE_ROUNDED
3067802067	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71670228	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.880874	-97.886375	30527.0						2014-10-26T11:06:00	26	10	2014	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	71670228		Eric Centenero Alcalá	2021-03-21T01:15:50	CC_BY_NC_4_0	Eric Centenero Alcalá	Eric Centenero Alcalá			2022-11-25T05:53:57.734Z		COORDINATE_ROUNDED
3061769012	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71387609	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.860839	-97.442743	30527.0						2021-03-12T18:15:00	12	3	2021	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	71387609		Chris Harrison	2021-03-16T23:18:07	CC_BY_NC_4_0	Iveth Ramirez	Iveth Ramirez			2022-11-25T05:09:00.199Z	StillImage	COORDINATE_ROUNDED
3028153420	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Acultzingo		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1941-01-01T00:00:00			1941	5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	41314				CC_BY_4_0					2022-11-25T08:20:11.673Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3028153419	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Acultzingo		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1941-01-01T00:00:00			1941	5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	41313				CC_BY_4_0					2022-11-25T08:20:11.673Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3028153416	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Puerto del Aire		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862													5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	83012				CC_BY_4_0					2022-11-25T08:20:01.252Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3028153415	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Puerto del Aire		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862													5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	83014				CC_BY_4_0					2022-11-25T08:20:01.253Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3028153414	9661bc40-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea (Cope 1864)		MX	Puerto del Aire		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862													5226604	5226604	PRESERVED_SPECIMEN	SMF	Collection Herpetology	83013				CC_BY_4_0					2022-11-25T08:20:01.253Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2868091650	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/60026417	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.943847	-97.959797	30527.0						2015-10-24T23:24:00	24	10	2015	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	60026417		Miguel A. Chavez Caballero	2020-09-19T02:31:00	CC_BY_NC_4_0	Saúl Arias Corpuz	Saúl Arias Corpuz			2022-11-25T05:51:42.613Z	StillImage	COORDINATE_ROUNDED
2814308671	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52106380	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.513396	-97.026566	30562.0						2019-12-04T21:28:00	4	12	2019	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	52106380		MIGUEL ANGEL PORTILLA MORALES	2020-07-06T02:31:48	CC_BY_NC_4_0	MIGUEL ANGEL PORTILLA MORALES	MIGUEL ANGEL PORTILLA MORALES			2022-11-25T05:03:05.971Z	StillImage	COORDINATE_ROUNDED
2802737013	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/50342458	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea		MX		Puebla	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.664433	-97.954541	30545.0						2020-06-20T11:51:53	20	6	2020	5226604	5226604	HUMAN_OBSERVATION	iNaturalist	Observations	50342458		José Carlos Arenas Monroy	2020-06-21T00:18:59	CC_BY_NC_4_0	manuel_1994	manuel_1994			2022-11-25T05:02:46.456Z	StillImage	COORDINATE_ROUNDED
2630301041	7feba584-f762-11e1-a439-00145eb45e9a	urn:catalog:KU:KUH:26484-487:b3622621545987b288d36ab44452bc20	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	ACULTZINGO, 3 KM W	Veracruz de ignacio de la llave	PRESENT	4	ff90b050-c256-11db-b71b-b8a03c50a862	18.725	-97.341667	90.0		0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	KU	KUH	26484-487		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:48.680Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2630300388	7feba584-f762-11e1-a439-00145eb45e9a	urn:catalog:KU:KUH:S/N:4da3615727f59bbf76fa9cda4c32e339	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	ACULTZINGO, 3 KM W	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.725	-97.341667	90.0		0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	KU	KUH	S/N		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:44.624Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2630297331	7feba584-f762-11e1-a439-00145eb45e9a	urn:catalog:KU:KUH:26827:d2d1af539a92d1c2e54622da94a3eab3	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	ACULTZINGO, 3 KM W	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.725	-97.341667	90.0		0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	KU	KUH	26827		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:12:28.819Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2630244566	b23dae1f-1b66-432f-908b-be7737aff2b8	urn:catalog:NHM:NHM:1903.9.30.117:6fb949b1ca8c8e40aec0f9b74851e481	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Xometla	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1903-09-30T00:00:00	30	9	1903	5226604	5226604	PRESERVED_SPECIMEN	NHM	NHM	1903.9.30.117		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	H. GADOW			2022-11-25T09:32:43.399Z		COORDINATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2630244182	b23dae1f-1b66-432f-908b-be7737aff2b8	urn:catalog:NHM:NHM:1903.9.30.116:d2b0c83c0365adc9331f0be78360e91f	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Xometla	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1903-09-30T00:00:00	30	9	1903	5226604	5226604	PRESERVED_SPECIMEN	NHM	NHM	1903.9.30.116		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	H. GADOW			2022-11-25T09:32:43.295Z		COORDINATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2630242485	b23dae1f-1b66-432f-908b-be7737aff2b8	urn:catalog:NHM:NHM:72.4.11.12:a6b918cbe0cbec76da1bb6e4293dacd6	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Orizaba	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	18.875	-97.158333	90.0		0.0	0.0	0.0	0.0	1872-04-11T00:00:00	11	4	1872	5226604	5226604	PRESERVED_SPECIMEN	NHM	NHM	72.4.11.12		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T09:32:42.646Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2630242420	b23dae1f-1b66-432f-908b-be7737aff2b8	urn:catalog:NHM:NHM:1903.9.30.121:4a2c4a6b137305cf2ffd9950f167a51c	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Xometla	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1903-09-30T00:00:00	30	9	1903	5226604	5226604	PRESERVED_SPECIMEN	NHM	NHM	1903.9.30.121		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	H. GADOW			2022-11-25T09:32:42.624Z		COORDINATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2630049302	7f9e95a0-f762-11e1-a439-00145eb45e9a	urn:catalog:KU:KUH:105834:621087c4b72cb0ce607b592ddcbc6900	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Pico de Orizaba, Xometla	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.975	-97.191667	90.0		0.0	0.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	KU	KUH	105834		Campbell, J.A.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-11-25T06:10:16.516Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2629189573	5719db5a-b15f-4dad-9a11-6cde70b5ed0e	urn:catalog:FC-UNAM:MZFC:26168:e172fa91c60b2dacef4e38f97f78af62	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	San Pablo Zoquitlán	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.359083	-97.065694			1260.0	1260.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	26168		LUIS CANSECO MARQUEZ		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Israel Solano Zavaleta			2022-11-24T22:13:26.221Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629189346	5719db5a-b15f-4dad-9a11-6cde70b5ed0e	urn:catalog:FC-UNAM:MZFC:26166:bdc9d40e68d17aca830b93f5b8cbbe51	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	San Pablo Zoquitlán	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.359083	-97.065694			1260.0	1260.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	26166		LUIS CANSECO MARQUEZ		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Israel Solano Zavaleta			2022-11-24T22:13:26.140Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629189064	5719db5a-b15f-4dad-9a11-6cde70b5ed0e	urn:catalog:FC-UNAM:MZFC:26523:f98f5fd3ed9328275479107ebdb80f35	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Cumbres de Acultzingo	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.714389	-97.347583			1183.0	1183.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	26523		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Israel Solano Zavaleta			2022-11-24T22:13:26.054Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629188327	5719db5a-b15f-4dad-9a11-6cde70b5ed0e	urn:catalog:FC-UNAM:MZFC:26167:ce9f8b7567f1887bde3707baafedc845	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	San Pablo Zoquitlán	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.359083	-97.065694			1260.0	1260.0	0.0	0.0					5226604	5226604	PRESERVED_SPECIMEN	FC-UNAM	MZFC	26167		LUIS CANSECO MARQUEZ		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Israel Solano Zavaleta			2022-11-24T22:13:25.714Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629129787	63ed64cb-90b7-4ecc-b94c-3a0317742379	urn:catalog:ENCB-IPN:ENCB:786:7fb1a2edfe4ccba282f625dbd6e9acd2	Animalia	Chordata	Squamata		Anguidae	Abronia	Abronia graminea		SPECIES	Abronia graminea (Cope, 1864)	Abronia graminea	(Cope, 1864)	MX	Acultzingo	Veracruz de ignacio de la llave	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.720301	-97.296898			0.0	0.0	0.0	0.0	1963-06-07T00:00:00	7	6	1963	5226604	5226604	PRESERVED_SPECIMEN	ENCB-IPN	ENCB	786		T. Alvarez; J. C. López V.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Álvarez del Villar; A. Barrera M.			2022-11-24T22:48:44.813Z		COORDINATE_ROUNDED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
