gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ID_ntb,dataID
1894859725,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:111213:f807eb19a00d84662a39c39df95d1c8e,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,"1 KM W CENTRO DE LA JOYA, FUERA DE LA CA.140, NW DE JALAPA",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.625,-97.041667,80,,0,0,0,0,1972-01-01T00:00:00Z,,,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,111213,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,217,ID: 217
1894859722,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:UIUC:UIMNH:21838:eb4b4f22ec218c900f9224aef8804b7b,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Acultzingo,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,850,850,0,0,1950-01-01T00:00:00Z,,,1950,5226604,5226604,PRESERVED_SPECIMEN,UIUC,UIMNH,21838,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,218,ID: 218
1894859719,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:191070:ea72813eeab9ee95f0e8a481f9e8886c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,La Joya,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1981-01-01T00:00:00Z,,,1981,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,191070,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,219,ID: 219
1894859716,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:114710:c6032ebef1f005680fb08ab21f5bbe3d,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,LA JOYA (VECINDAD CA.140),Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1974-01-01T00:00:00Z,,,1974,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,114710,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:31Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,220,ID: 220
1894859713,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:191066-069:c2b3da0986d7d5c89379a79abae7654b,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,La Joya,Veracruz de ignacio de la llave,PRESENT,4,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1982-01-01T00:00:00Z,,,1982,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,191066-069,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:33Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,221,ID: 221
1894859710,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:106322-325:add20d73d11259748992a38882431ee0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,LIMITE E DEL CENTRO DE LA JOYA (EN UNA BROMELIACEA),Veracruz de ignacio de la llave,PRESENT,4,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1972-01-01T00:00:00Z,,,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,106322-325,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,222,ID: 222
1894859707,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:CAS:CAS-HERP:16194-195:a8968c92e8029b71bdeff52997901ded,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,"CUMBRES, ANTES DE ACULTZINGO",Veracruz de ignacio de la llave,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,0,0,0,0,1941-01-01T00:00:00Z,,,1941,5226604,5226604,PRESERVED_SPECIMEN,CAS,CAS-HERP,16194-195,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,223,ID: 223
1894859704,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NCB:786-788:a4feff67ab04f08084f69a39c3b781ca,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Acultzingo,Veracruz de ignacio de la llave,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,850,850,0,0,1963-01-01T00:00:00Z,,,1963,5226604,5226604,PRESERVED_SPECIMEN,NO DISPONIBLE,NCB,786-788,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,224,ID: 224
1894859701,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:04124:a3ddc49c37395d5b10eb3551428473df,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,"ACULTZINGO, 1 KM S DE PUERTO DEL AIRE",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,850,850,0,0,1988-01-01T00:00:00Z,,,1988,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,04124,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,225,ID: 225
1894859698,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:05032:9d59aaaff2d3b78fcb24e4860a572460,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,La Joya,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1991-01-01T00:00:00Z,,,1991,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,05032,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,226,ID: 226
1894859696,7ff48302-f762-11e1-a439-00145eb45e9a,"urn:catalog:CAS:CAS-HERP:138886,139672,140365:8fe4dcee6d67caec4fb1219974c0a787",Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,18.708333,-97.341667,90,,0,0,0,0,1973-01-01T00:00:00Z,,,1973,5226604,5226604,PRESERVED_SPECIMEN,CAS,CAS-HERP,"138886,139672,140365","",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,227,ID: 227
1894859695,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:137081:7b94294dad7d51073a4594a91f0ad292,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,0.8 KM S (CA.150) PUERTO DEL AIRE,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.690556,-97.340556,90,,0,0,0,0,1976-01-01T00:00:00Z,,,1976,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,137081,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,228,ID: 228
1894859656,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:106763-764:77e7acc64aa681d52c8febd6e6a6778e,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,18.708333,-97.341667,90,,0,0,0,0,1973-01-01T00:00:00Z,,,1973,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,106763-764,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,230,ID: 230
1894859652,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:130000:6fdb281575c53b2c7914e6b87b145a43,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,"CUMBRES, W ACULTZINGO (AL S PUERTO DEL AIRE)",Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,0,0,0,0,1974-01-01T00:00:00Z,,,1974,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,130000,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,231,ID: 231
1894859648,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:MVZ-UCB:MVZ:191065:4ae6e49509f4144315280921596c38ce,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,1.5 KM S PUERTO DEL AIRE,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.685601,-97.335278,1732,,0,0,0,0,1981-01-01T00:00:00Z,,,1981,5226604,5226604,PRESERVED_SPECIMEN,MVZ-UCB,MVZ,191065,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:33Z,"",COORDINATE_ROUNDED;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,232,ID: 232
1894859644,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:UIUC:UIMNH:21835-21837:381bd4fdf2b5d6927d2cdbb4a9cee36d,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,3 MI. E LAS VIGAS,Veracruz de ignacio de la llave,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,19.658333,-97.091667,80,,0,0,0,0,1950-01-01T00:00:00Z,,,1950,5226604,5226604,PRESERVED_SPECIMEN,UIUC,UIMNH,21835-21837,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,233,ID: 233
1894859640,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:04293:2f9c12613cff0943ca5cb3f7a3af40b9,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.708333,-97.341667,90,,0,0,0,0,1988-01-01T00:00:00Z,,,1988,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,04293,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:33Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,234,ID: 234
1894859635,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:NMNH-SI:USNM:00113175-81:2a0db6654855592548f95bf5775e35e6,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,ANTES DE ACULTZINGO,Veracruz de ignacio de la llave,PRESENT,7,ff90b050-c256-11db-b71b-b8a03c50a862,18.71564,-97.324843,4310,,0,0,0,0,1939-01-01T00:00:00Z,,,1939,5226604,5226604,PRESERVED_SPECIMEN,NMNH-SI,USNM,00113175-81,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,235,ID: 235
1894859631,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:NMNH-SI:USNM:00113182-97:27a029a7694be15ed13cc32919292cf6,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,"ANTES DE LAS CUMBRES, ACULTZINGO",Veracruz de ignacio de la llave,PRESENT,16,ff90b050-c256-11db-b71b-b8a03c50a862,18.725,-97.308333,90,,0,0,0,0,1940-01-01T00:00:00Z,,,1940,5226604,5226604,PRESERVED_SPECIMEN,NMNH-SI,USNM,00113182-97,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:33Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,236,ID: 236
1894859627,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:CAS:CAS-HERP:135689:25870fe564713fc498c8276c4614fb8c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,LA JOYA (SOBRE CA.140),Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1972-01-01T00:00:00Z,,,1972,5226604,5226604,PRESERVED_SPECIMEN,CAS,CAS-HERP,135689,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,237,ID: 237
1894783477,264da7bf-9e07-4480-aab7-a76cd38c6e9c,urn:catalog:IBUNAM:CNAR:19725:27d5bee0f50707e42b2eb824efd176a5,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.7175,-97.336111,90,,1190,1190,0,0,1998-10-25T00:00:00Z,25,10,1998,5226604,5226604,PRESERVED_SPECIMEN,IBUNAM,CNAR,19725,"",AJGH,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),DAV,,"",2022-11-24T20:12:57Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,238,ID: 238
1893337851,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:MZFC:13258:c1eae3f30f4714d39a8030ad583ddb93,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,PUERTO DE LA SOLEDAD,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.158333,-96.999722,,,1229,1229,0,0,1993-10-07T00:00:00Z,7,10,1993,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,13258,"",ART,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),ART,,"",2022-11-24T21:18:39Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,243,ID: 243
1893337847,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:NO APLICA:NO APLICA:d1889b6f95ad8feb65c6effcbcbd383b,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puente Grande,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.148056,-96.905833,,,707,707,0,0,2011-04-10T00:00:00Z,10,4,2011,5226604,5226604,HUMAN_OBSERVATION,FC-UNAM,NO APLICA,NO APLICA,"",RVG,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),RVG,,"",2022-11-24T21:18:39Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,244,ID: 244
1893337805,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:NO APLICA:NO APLICA:aaff71c3898085525e723a1dd9c8cdaa,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Camino entre Puerto Soledad y San Bernardino,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.161111,-96.998333,,,1181.5,1181.5,0,0,2011-04-11T00:00:00Z,11,4,2011,5226604,5226604,HUMAN_OBSERVATION,FC-UNAM,NO APLICA,NO APLICA,"",RVG,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),RVG,,"",2022-11-24T21:18:40Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,246,ID: 246
1893337796,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:MZFC:13257:bef093e9126d311b3eb2e8119b3395e7,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,PUERTO DE LA SOLEDAD,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.158333,-96.999722,,,1229,1229,0,0,1993-06-06T00:00:00Z,6,6,1993,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,13257,"",ART,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),ART,,"",2022-11-24T21:18:40Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,247,ID: 247
